Longitude,Latitude,Cloud_Cover_Percentage,Diurnal_Temp_Range,Frost_Days,Evapotranspiration,Precipitation_Amount,Mean_Temp,Vapor_Pressure,Wet_Days_Count,elevation,Buffalo_Population,Cattle_Population,lumpy
20.544488,43.157948,81.1,5.8,26.19,0.7,46.1,-2.0,4.0,1.1857547433260078,176,1079.566566,0.0,1
42.23,44.2692,73.7,8.6,28.09,0.5,35.5,-2.7,4.3,1.2685451213326038,171,1079.739951,0.000178097,1
42.258,44.1625,73.7,8.6,28.09,0.5,35.5,-2.7,4.3,1.2685451213326038,171,1079.739951,0.000178097,1
42.5155,43.939,71.1,9.1,30.97,0.5,37.4,-8.7,2.2,1.268326658240825,163,1636.21746,0.00085878,1
42.4819,43.9385,71.0,9.0,30.84,0.6,45.4,-7.9,2.3,1.2760572458571606,187,1538.776896,0.00117699,1
38.7769,45.1868,79.2,5.7,22.25,0.7,64.5,1.2,5.3,1.3280925052825165,145,800.0607008,0.107112086,1
41.5623,44.333,73.8,8.6,27.5,0.5,46.8,-2.0,4.4,1.268326658240825,166,1597.905736,0.000330607,1
43.6348,48.652,80.0,5.7,29.72,0.2,24.0,-6.5,3.5,1.2969601333515304,149,175.6075186,0.000337552,1
43.319,43.7122,74.9,8.4,29.55,0.4,28.9,-4.9,3.6,1.2450681228378244,181,2064.773629,0.000779361,1
42.0148,44.1934,73.7,8.6,28.09,0.5,35.5,-2.7,4.3,1.2685451213326038,171,1079.739951,0.000178097,1
39.3959,50.8813,79.8,5.2,29.98,0.3,34.9,-7.3,3.1,1.3191376567107718,160,359.8196462,0.00039573,1
43.862,47.8024,79.2,5.6,29.24,0.2,19.4,-5.8,3.7,1.275846156879713,152,196.527927,0.000202917,1
21.943216,42.633545,85.2,6.0,25.04,0.6,29.9,-0.8,4.6,1.1790523938630966,185,500.0567729,0.0,1
22.197235,42.586014,83.9,6.2,26.19,0.7,28.7,-1.8,4.1,1.176120388040988,198,156.8329071,0.0,1
22.144747,42.341252,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
43.7539,47.8278,79.2,5.6,29.24,0.2,19.4,-5.8,3.7,1.275846156879713,152,196.527927,0.000202917,1
41.8669,44.163,73.8,8.6,27.5,0.5,46.8,-2.0,4.4,1.268326658240825,166,1597.905736,0.000330607,1
20.405,41.5314,81.0,6.6,24.49,0.8,79.1,0.0,4.4,1.2436067584694406,131,1087.326487,0.0,1
20.253,41.4406,79.1,7.1,24.03,0.8,80.6,0.7,4.7,1.2524697560840774,158,866.3662016,0.0,1
20.2454,41.4714,79.1,7.1,24.03,0.8,80.6,0.7,4.7,1.2524697560840774,158,866.3662016,0.0,1
19.5459,41.2336,71.1,8.3,12.33,0.9,103.8,6.2,6.9,1.2510562436015296,170,1531.08631,0.0,1
19.5459,41.2337,71.1,8.3,12.33,0.9,103.8,6.2,6.9,1.2510562436015296,170,1531.08631,0.0,1
19.291041,42.872456,76.3,6.0,26.09,0.9,73.1,-1.8,3.5,1.2121951086795644,176,394.7467143,0.0,1
19.006684,43.219904,76.9,6.0,26.87,0.8,52.7,-2.6,3.4,1.1965152149051772,184,645.6373083,0.0,1
19.583587,42.960077,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.402859,43.026528,76.9,6.0,26.87,0.8,52.7,-2.6,3.4,1.1965152149051772,184,645.6373083,0.0,1
19.584331,42.964045,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.83507,42.888206,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.845489,42.833577,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.785212,42.882513,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.756191,43.036942,79.9,6.1,25.57,0.7,51.7,-1.2,4.1,1.1913507236529879,186,363.4449205,0.0,1
19.870019,43.003556,79.9,6.1,25.57,0.7,51.7,-1.2,4.1,1.1913507236529879,186,363.4449205,0.0,1
19.832093,42.561974,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.474833,43.057,76.9,6.0,26.87,0.8,52.7,-2.6,3.4,1.1965152149051772,184,645.6373083,0.0,1
19.865714,42.866935,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
20.018167,42.947586,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.857396,42.840816,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.835814,43.061782,79.9,6.1,25.57,0.7,51.7,-1.2,4.1,1.1913507236529879,186,363.4449205,0.0,1
19.756191,42.97417,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.800838,42.989182,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.821,42.9705,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.532263,42.840756,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.805303,42.963813,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.583,42.96,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.597721,42.935896,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.531519,42.8673,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.885677,42.667754,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.594002,42.989843,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.785212,42.92352,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.9348,42.779921,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
20.145471,42.833662,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.951919,42.598704,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.573173,42.949039,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.833582,42.95756,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.583,42.960077,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.597,42.935896,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.805,42.963813,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.78,42.95,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
20.244884,43.273642,81.1,5.8,26.19,0.7,46.1,-2.0,4.0,1.1857547433260078,176,1079.566566,0.0,1
20.397725,42.935983,81.1,5.8,26.19,0.7,46.1,-2.0,4.0,1.1857547433260078,176,1079.566566,0.0,1
20.579665,43.10606,81.1,5.8,26.19,0.7,46.1,-2.0,4.0,1.1857547433260078,176,1079.566566,0.0,1
20.544177,43.157831,81.1,5.8,26.19,0.7,46.1,-2.0,4.0,1.1857547433260078,176,1079.566566,0.0,1
21.68757,43.150541,86.2,5.9,24.6,0.5,31.2,-0.4,4.9,1.1479617260213135,157,485.577697,0.0,1
21.946939,42.534726,85.2,6.0,25.04,0.6,29.9,-0.8,4.6,1.1790523938630966,185,500.0567729,0.0,1
21.864638,42.758444,85.2,6.0,25.04,0.6,29.9,-0.8,4.6,1.1790523938630966,185,500.0567729,0.0,1
22.681666,43.347777,86.1,5.8,26.68,0.7,30.5,-2.5,3.8,1.1615870509951025,155,188.3163258,0.0,1
22.033412,42.682515,83.9,6.2,26.19,0.7,28.7,-1.8,4.1,1.176120388040988,198,156.8329071,0.0,1
21.988727,42.620387,85.2,6.0,25.04,0.6,29.9,-0.8,4.6,1.1790523938630966,185,500.0567729,0.0,1
20.32984,43.3901,81.1,5.8,26.19,0.7,46.1,-2.0,4.0,1.1857547433260078,176,1079.566566,0.0,1
20.445777,43.50464,82.3,5.9,24.93,0.6,37.2,-0.7,4.5,1.1615870509951025,165,1044.258872,0.0,1
19.78,42.95,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
44.229756,46.475922,79.8,5.7,28.01,0.2,15.9,-4.0,4.3,1.268326658240825,157,1562.95209,0.000429591,1
44.216086,46.479088,79.8,5.7,28.01,0.2,15.9,-4.0,4.3,1.268326658240825,157,1562.95209,0.000429591,1
44.880957,46.534289,79.6,5.8,28.32,0.2,13.5,-4.4,4.2,1.2384155801453856,145,585.9367149,0.205573087,1
44.875724,46.486385,81.0,5.9,28.17,0.2,13.4,-4.1,4.3,1.2477227219290794,155,468.2817941,0.003741732,1
42.387,45.3652,77.7,7.6,27.59,0.4,25.3,-2.6,4.6,1.2659091145616774,158,334.7924411,0.000231065,1
43.4966,44.1747,76.4,8.0,27.23,0.4,17.7,-2.0,4.7,1.2501088881406877,167,460.5346701,0.003903325,1
43.33,46.028,79.6,6.3,27.5,0.3,18.6,-3.1,4.5,1.2768995654489423,145,360.040079,0.060390432,1
40.98,44.19,73.6,8.0,25.15,0.7,76.1,0.1,4.9,1.29445525678574,176,360.0212255,1.89e-05,1
45.294361,47.882134,79.0,6.0,29.11,0.3,14.6,-5.4,3.8,1.2236906644191157,147,448.6091789,0.289833582,1
42.2484,45.954,77.9,7.1,27.14,0.4,24.5,-2.3,4.6,1.2764788121973367,151,244.7963129,8.32e-05,1
39.8667,45.0819,79.6,6.4,23.33,0.6,62.3,0.9,5.3,1.314071840959525,148,538.6904298,0.001434851,1
48.605,46.272,75.1,7.2,28.98,0.3,16.4,-4.6,3.9,1.176775106346061,145,464.4057998,0.604885509,1
48.054,46.642,77.4,7.2,29.11,0.3,13.9,-4.8,3.8,1.1377892368184452,143,327.4819958,2.560099534,1
47.735,46.873,76.3,7.0,28.91,0.3,14.8,-4.6,3.9,1.1472227266877237,145,339.3501256,1.014618855,1
44.93269,47.282375,79.3,5.7,28.98,0.2,15.1,-5.3,3.9,1.2348869197544066,145,482.7575596,3.642375659,1
22.136436,41.38554,75.4,7.0,25.25,0.6,28.0,-0.5,4.4,1.176775106346061,201,54.94825913,0.340083629,1
20.939491,42.035883,81.2,6.3,27.14,0.8,57.7,-2.7,3.4,1.2379148621308527,144,0.0,0.0,1
21.467156,42.225911,82.8,6.5,25.15,0.6,29.1,-0.6,4.6,1.1704807195273301,174,620.4410395,0.374475001,1
22.030928,41.835321,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.168328,42.172471,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.39759,42.224327,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
21.91252,41.708322,82.3,6.7,24.49,0.5,27.3,0.1,5.2,1.1734831886034127,154,444.8802279,1.41870408,1
22.136909,41.385202,75.4,7.0,25.25,0.6,28.0,-0.5,4.4,1.176775106346061,201,54.94825913,0.340083629,1
22.306004,42.114159,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.40178,42.225432,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.390891,41.754271,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.382202,41.741287,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.151094,41.439703,75.4,7.0,25.25,0.6,28.0,-0.5,4.4,1.176775106346061,201,54.94825913,0.340083629,1
21.896997,42.137811,82.8,6.5,25.15,0.6,29.1,-0.6,4.6,1.1704807195273301,174,620.4410395,0.374475001,1
22.333456,41.785017,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.352151,41.774897,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.276109,42.326307,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.648828,41.910828,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
22.389512,41.754145,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.804694,41.686603,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
22.740957,41.781121,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
22.429713,41.570644,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.323737,41.760222,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.372526,41.760867,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.384674,41.702951,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.241938,41.669921,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.272428,41.781105,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.201435,41.752612,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.7643,41.451321,77.1,6.9,22.97,0.6,27.7,1.5,5.3,1.1512594302952464,134,602.4128165,0.0,1
22.196811,41.92909,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.383429,41.704223,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.810895,41.686872,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
22.08424,42.272703,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.424352,41.570632,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.854517,41.673571,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
22.808182,41.475766,77.1,6.9,22.97,0.6,27.7,1.5,5.3,1.1512594302952464,134,602.4128165,0.0,1
22.589436,42.052237,84.3,6.4,26.09,0.7,27.7,-1.6,4.1,1.1259630004890213,165,15.2685941,0.004661163,1
22.753234,42.005086,84.3,6.4,26.09,0.7,27.7,-1.6,4.1,1.1259630004890213,165,15.2685941,0.004661163,1
22.818812,41.950006,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
22.841017,41.938619,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
22.491036,41.669571,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.812596,41.470604,77.1,6.9,22.97,0.6,27.7,1.5,5.3,1.1512594302952464,134,602.4128165,0.0,1
22.313692,41.966731,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.573707,41.999682,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
22.536878,42.086111,84.3,6.4,26.09,0.7,27.7,-1.6,4.1,1.1259630004890213,165,15.2685941,0.004661163,1
22.831919,41.861087,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
22.824042,41.765881,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
22.420987,41.689608,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.471205,41.589055,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.42713,41.678264,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.496643,42.063976,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.622609,42.000437,84.3,6.4,26.09,0.7,27.7,-1.6,4.1,1.1259630004890213,165,15.2685941,0.004661163,1
22.729975,41.171674,77.1,6.9,22.97,0.6,27.7,1.5,5.3,1.1512594302952464,134,602.4128165,0.0,1
22.701341,41.388961,77.1,6.9,22.97,0.6,27.7,1.5,5.3,1.1512594302952464,134,602.4128165,0.0,1
22.555164,42.070897,84.3,6.4,26.09,0.7,27.7,-1.6,4.1,1.1259630004890213,165,15.2685941,0.004661163,1
22.87923,41.409991,77.1,6.9,22.97,0.6,27.7,1.5,5.3,1.1512594302952464,134,602.4128165,0.0,1
22.603137,42.041901,84.3,6.4,26.09,0.7,27.7,-1.6,4.1,1.1259630004890213,165,15.2685941,0.004661163,1
22.83818,41.409238,77.1,6.9,22.97,0.6,27.7,1.5,5.3,1.1512594302952464,134,602.4128165,0.0,1
22.423154,41.688,81.1,6.7,23.8,0.6,25.3,0.7,5.2,1.1350806880414366,185,323.7505799,0.091323295,1
22.60534,41.357466,77.1,6.9,22.97,0.6,27.7,1.5,5.3,1.1512594302952464,134,602.4128165,0.0,1
22.835856,41.373849,77.1,6.9,22.97,0.6,27.7,1.5,5.3,1.1512594302952464,134,602.4128165,0.0,1
22.73543,41.773382,80.1,6.5,25.68,0.7,27.1,-1.1,4.0,1.1377892368184452,170,416.4947225,0.218868837,1
44.7938,48.4659,78.9,5.8,29.31,0.2,18.0,-5.8,3.7,1.2808567103251656,145,205.4283203,0.0,1
42.4147,44.2955,73.7,8.6,28.09,0.5,35.5,-2.7,4.3,1.2685451213326038,171,1079.739951,0.000178097,1
42.6082,43.9435,71.1,9.1,30.97,0.5,37.4,-8.7,2.2,1.268326658240825,163,1636.21746,0.00085878,1
46.5427,45.4336,79.9,6.0,26.29,0.4,14.6,-2.0,4.8,1.195612131694431,143,837.3508219,6.61241813,1
45.63,45.801,80.9,6.1,27.23,0.3,11.9,-2.9,4.6,1.190118714632422,144,467.2149899,6.861932544,1
42.2277,46.4566,79.2,6.5,27.41,0.4,23.8,-2.9,4.4,1.2867609526571433,153,333.9616634,0.000262217,1
43.7691,47.95,79.2,5.6,29.24,0.2,19.4,-5.8,3.7,1.275846156879713,152,196.527927,0.000202917,1
44.012,46.876,79.7,5.6,28.4,0.2,15.2,-4.6,4.2,1.2612187362497733,158,723.1795656,0.000206595,1
44.6209,48.3334,78.9,5.8,29.31,0.2,18.0,-5.8,3.7,1.2808567103251656,145,205.4283203,0.0,1
43.8893,46.342,79.7,6.0,27.76,0.3,16.6,-3.6,4.4,1.2732970453619232,147,696.2985949,0.000279163,1
43.6072,46.3579,79.7,6.0,27.76,0.3,16.6,-3.6,4.4,1.2732970453619232,147,696.2985949,0.000279163,1
43.0434,46.5665,79.6,5.8,28.48,0.2,17.4,-4.6,4.2,1.2796148389989503,157,315.8111573,7.37e-05,1
43.1329,46.5348,79.6,5.8,28.48,0.2,17.4,-4.6,4.2,1.2796148389989503,157,315.8111573,7.37e-05,1
46.1268,42.956,74.1,7.8,31.0,0.5,40.1,-10.1,1.7,1.234378280408894,107,1727.053509,0.036413464,1
46.2837,43.2153,80.5,5.9,25.15,0.4,23.1,-0.9,5.0,1.2448252242467024,164,1253.604027,0.001686834,1
45.3826,43.6658,80.4,6.3,25.36,0.4,19.5,-0.9,5.3,1.2623445790337082,151,682.5934295,0.000140194,1
45.1702,43.7302,80.4,6.3,25.36,0.4,19.5,-0.9,5.3,1.2623445790337082,151,682.5934295,0.000140194,1
45.5213,43.5742,80.5,5.7,25.15,0.4,19.5,-1.0,5.2,1.2625690598027586,149,817.072665,0.002684163,1
45.3094,43.6499,80.4,6.3,25.36,0.4,19.5,-0.9,5.3,1.2623445790337082,151,682.5934295,0.000140194,1
45.133,43.7124,80.4,6.3,25.36,0.4,19.5,-0.9,5.3,1.2623445790337082,151,682.5934295,0.000140194,1
45.9483,42.6389,72.5,8.0,30.96,0.6,45.6,-9.2,1.8,1.2336131630670324,205,563.8443125,0.000931338,1
46.1474,42.9972,74.1,7.8,31.0,0.5,40.1,-10.1,1.7,1.234378280408894,107,1727.053509,0.036413464,1
45.936,42.9797,72.5,8.0,30.96,0.6,45.6,-9.2,1.8,1.2336131630670324,205,563.8443125,0.000931338,1
46.0174,42.9705,74.1,7.8,31.0,0.5,40.1,-10.1,1.7,1.234378280408894,107,1727.053509,0.036413464,1
46.1076,43.0131,80.5,5.9,25.15,0.4,23.1,-0.9,5.0,1.2448252242467024,164,1253.604027,0.001686834,1
45.9068,42.9624,72.5,8.0,30.96,0.6,45.6,-9.2,1.8,1.2336131630670324,205,563.8443125,0.000931338,1
45.0519,43.6884,80.4,6.3,25.36,0.4,19.5,-0.9,5.3,1.2623445790337082,151,682.5934295,0.000140194,1
45.125,43.6777,80.4,6.3,25.36,0.4,19.5,-0.9,5.3,1.2623445790337082,151,682.5934295,0.000140194,1
44.9679,43.6715,79.1,6.8,25.25,0.5,22.1,-0.6,5.1,1.2580355011527757,153,1025.562602,0.007225567,1
44.8836,43.6492,79.1,6.8,25.25,0.5,22.1,-0.6,5.1,1.2580355011527757,153,1025.562602,0.007225567,1
45.5596,42.7902,72.5,8.0,30.96,0.6,45.6,-9.2,1.8,1.2336131630670324,205,563.8443125,0.000931338,1
45.5702,42.6866,72.5,8.0,30.96,0.6,45.6,-9.2,1.8,1.2336131630670324,205,563.8443125,0.000931338,1
45.5856,42.7498,72.5,8.0,30.96,0.6,45.6,-9.2,1.8,1.2336131630670324,205,563.8443125,0.000931338,1
45.8723,43.2917,81.6,6.2,25.68,0.4,23.6,-1.3,5.0,1.2529389368672201,157,871.2651036,0.00525087,1
46.1267,43.0954,80.5,5.9,25.15,0.4,23.1,-0.9,5.0,1.2448252242467024,164,1253.604027,0.001686834,1
46.1456,43.1127,80.5,5.9,25.15,0.4,23.1,-0.9,5.0,1.2448252242467024,164,1253.604027,0.001686834,1
46.0879,43.202,80.5,5.9,25.15,0.4,23.1,-0.9,5.0,1.2448252242467024,164,1253.604027,0.001686834,1
46.0395,43.2143,80.5,5.9,25.15,0.4,23.1,-0.9,5.0,1.2448252242467024,164,1253.604027,0.001686834,1
46.2489,43.2223,80.5,5.9,25.15,0.4,23.1,-0.9,5.0,1.2448252242467024,164,1253.604027,0.001686834,1
22.3997,40.6206,69.5,7.3,21.77,0.6,31.3,2.2,5.7,1.1910433312954345,144,824.6855822,0.0,1
22.2506,40.54,69.5,7.3,21.77,0.6,31.3,2.2,5.7,1.1910433312954345,144,824.6855822,0.0,1
25.3419,39.9161,69.3,5.9,6.49,1.3,74.6,7.4,7.9,1.2591776399591381,170,1063.793737,0.0,1
21.8139,40.9353,69.2,7.1,25.25,0.6,38.2,-0.4,4.5,1.2218145268521998,150,0.0,0.0,1
22.1903,38.0142,61.2,7.6,20.52,0.9,142.9,2.8,5.3,1.299436119654042,191,30.1134544,0.0,1
21.3842,40.8794,72.7,7.1,26.09,0.6,52.1,-1.2,4.1,1.23615351646328,198,291.0759838,0.148520801,1
30.2281933,-2.4869095,83.1,11.0,0.0,2.9,88.8,21.1,19.3,1.3551936185570372,198,301.4350736,0.0,1
19.823155,43.440702,79.9,6.1,25.57,0.7,51.7,-1.2,4.1,1.1913507236529879,186,363.4449205,0.0,1
19.693594,43.283404,79.9,6.1,25.57,0.7,51.7,-1.2,4.1,1.1913507236529879,186,363.4449205,0.0,1
22.50221,42.44329,84.3,6.4,26.09,0.7,27.7,-1.6,4.1,1.1259630004890213,165,15.2685941,0.004661163,1
22.480087,42.467474,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
20.44577,43.50464,82.3,5.9,24.93,0.6,37.2,-0.7,4.5,1.1615870509951025,165,1044.258872,0.0,1
20.117743,43.056718,81.1,5.8,26.19,0.7,46.1,-2.0,4.0,1.1857547433260078,176,1079.566566,0.0,1
22.214396,42.679334,83.9,6.2,26.19,0.7,28.7,-1.8,4.1,1.176120388040988,198,156.8329071,0.0,1
22.41369,42.78631,83.9,6.2,26.19,0.7,28.7,-1.8,4.1,1.176120388040988,198,156.8329071,0.0,1
22.409318,42.629112,83.9,6.2,26.19,0.7,28.7,-1.8,4.1,1.176120388040988,198,156.8329071,0.0,1
22.22414,42.388364,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.162685,42.405727,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.225942,42.426354,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.296924,42.392518,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.27448,42.908316,83.9,6.2,26.19,0.7,28.7,-1.8,4.1,1.176120388040988,198,156.8329071,0.0,1
19.872942,43.455542,79.9,6.1,25.57,0.7,51.7,-1.2,4.1,1.1913507236529879,186,363.4449205,0.0,1
20.007423,43.431392,81.1,5.8,26.19,0.7,46.1,-2.0,4.0,1.1857547433260078,176,1079.566566,0.0,1
20.452638,43.123225,81.1,5.8,26.19,0.7,46.1,-2.0,4.0,1.1857547433260078,176,1079.566566,0.0,1
22.386072,42.361688,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.44977,42.42036,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.332438,42.327522,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
21.991066,42.388938,82.8,6.5,25.15,0.6,29.1,-0.6,4.6,1.1704807195273301,174,620.4410395,0.374475001,1
22.224413,42.355942,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.112624,42.397929,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.042307,42.317709,80.4,6.6,25.78,0.7,28.2,-1.2,4.1,1.1687960753816269,135,562.0941322,0.883214041,1
22.098591,43.885852,86.0,5.4,24.71,0.6,32.2,-0.8,4.6,1.1552294313292908,152,308.5093377,0.0,1
19.948,42.9484,78.7,5.8,27.59,0.9,65.2,-3.5,2.8,1.218561882608,157,548.1908323,0.0,1
19.19,-21.6,60.0,14.0,0.0,4.6,89.0,25.2,17.3,1.287762861275772,190,396.7982103,0.0,1
19.53,-21.19,61.3,13.5,0.0,4.5,101.9,25.3,19.1,1.2952291021805902,185,271.9446204,0.0,1
